;company_id;IM_NUMIDENT;IAN_FULL_NAME;IA_FULL;IA_PHONE_CODE;IA_PHONE;IND_OBL;FIO;ST_NAME;IM
2452;419; ВП № 36 ; 02307228 ; 90200 ЗАКАРПАТСЬКА ОБЛАСТЬ, БЕРЕГІВСЬКИЙ РАЙОН БЕРЕГОВО, Б. Хмельницького, буд.7 ; 031-41 ; 031-41 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Славський Владислав Іванович, ; Виключена з реєстру ; Детально 
2453;419; ВП № 16 ; 02307263 ; 90100 ЗАКАРПАТСЬКА ОБЛАСТЬ, ІРШАВСЬКИЙ РАЙОН ІРШАВА, . Гагаріна, буд.37 ; 031-44 ; 2-27-52 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Ільницька Марія Михайлівна, ; Виключена з реєстру ; Детально 
2454;419; Іршавське районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства Національної акціонерної страхової компанії «Оранта» ; ; 90100 ЗАКАРПАТСЬКА ОБЛАСТЬ, ІРШАВСЬКИЙ РАЙОН ІРШАВА, Гагаріна, буд.37 ; 03144 ; 2-16-90 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Ільницька Марія Михайлівна ; Включена до реєстру ; Детально 
2455;419; Міжгірське районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства Національної акціонерної страхової компанії «Оранта» ; ; 90000 ЗАКАРПАТСЬКА ОБЛАСТЬ, МІЖГІРСЬКИЙ РАЙОН МІЖГІР'Я, Пушкіна, буд.29 ; 03146 ; 2-13-31 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Рубанець Катерина Степанівна ; Включена до реєстру ; Детально 
2456;419; ВП № 251 ; 02307211 ; 89600 ЗАКАРПАТСЬКА ОБЛАСТЬ, МУКАЧІВСЬКИЙ РАЙОН МУКАЧЕВО, Пушкіна, буд.30 ; 031-31 ; 2-13-64 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Марчук Ганна Михайлівна, ; Виключена з реєстру ; Детально 
2457;419; ВП № 252 ; 02307197 ; 89600 ЗАКАРПАТСЬКА ОБЛАСТЬ, МУКАЧІВСЬКИЙ РАЙОН МУКАЧЕВО, Я. Мудрого, буд.26 ; 031-31 ; 2-24-82 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Русин Георгій Васильович, ; Виключена з реєстру ; Детально 
2458;419; Мукачівське відділення Закарпатської обласної дирекції Відкритого акціонерного товариства  Національної акціонерної страхової компанії «Оранта» ; ; 89600 ЗАКАРПАТСЬКА ОБЛАСТЬ, МУКАЧІВСЬКИЙ РАЙОН МУКАЧЕВО,  Пушкіна, буд. 30 ; 03131 ; 2-13-64 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Човбан Еріка Іванівна ; Включена до реєстру ; Детально 
2459;419; Свалявське районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства Національної акціонерної страхової компанії «Оранта» ; ; 89300 ЗАКАРПАТСЬКА ОБЛАСТЬ, СВАЛЯВСЬКИЙ РАЙОН СВАЛЯВА, Головна, буд.78 ; 03133 ; 2-14-85 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Мейсарош Габрієлла Михайлівна ; Включена до реєстру ; Детально 
2460;419; ВП № 335 ; 02307151 ; 89300 ЗАКАРПАТСЬКА ОБЛАСТЬ, СВАЛЯВСЬКИЙ РАЙОН СВАЛЯВА, . Л. Толстого, буд.2 ; 031-33 ; 2-24-91 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Мейсарош Габріелла Михайлівна, ; Виключена з реєстру ; Детально 
2461;419; Перечинське районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства Національної акціонерної страхової компанії «Оранта» ; ; 89200 ЗАКАРПАТСЬКА ОБЛАСТЬ, ПЕРЕЧИНСЬКИЙ РАЙОН ПЕРЕЧИН, Жовтнева, буд.4 ; 03145 ; 2-15-91 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Ситар Ярослав Михайлович ; Включена до реєстру ; Детально 
2462;419; ВП № 87 ; 02307257 ; 89100 ЗАКАРПАТСЬКА ОБЛАСТЬ, ВОЛОВЕЦЬКИЙ РАЙОН ВОЛОВЕЦЬ, Фабрична, буд.11 ; 031-36 ; 2-21-52 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Німець Василь Павлович, ; Виключена з реєстру ; Детально 
2463;419; Воловецьке районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства  Національної акціонерної страхової компанії «Оранта» ; ; 89100 ЗАКАРПАТСЬКА ОБЛАСТЬ, ВОЛОВЕЦЬКИЙ РАЙОН ВОЛОВЕЦЬ, Фабрична, буд.5 ; 03136 ; 2-21-52 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Німець Василь Павлович ; Включена до реєстру ; Детально 
2464;419; Великоберезнянське районне відділення Закарпатської обласної дирекції Відкритого акціонерного товариства  Національної акціонерної страхової компанії «Оранта» ; ; 89000 ЗАКАРПАТСЬКА ОБЛАСТЬ, ВЕЛИКОБЕРЕЗНЯНСЬКИЙ РАЙОН ВЕЛИКИЙ БЕРЕЗНИЙ, Шевченка, буд.32 ; 03135 ; 2-14-09 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Семйон Олена Федорівна ; Включена до реєстру ; Детально 
2465;419; ВП № 73 ; 02307234 ; 89000 ЗАКАРПАТСЬКА ОБЛАСТЬ, ВЕЛИКОБЕРЕЗНЯНСЬКИЙ РАЙОН ВЕЛИКИЙ БЕРЕЗНИЙ, Шевченка, буд.32 ; 031-35 ; 36070 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Коваль Олена Федорівна, ; Виключена з реєстру ; Детально 
2466;419; Ужгородське відділення Закарпатської обласної дирекції  Відкритого акціонерного товариства  Національної акціонерної страхової компанії «Оранта» ; ; 88000 ЗАКАРПАТСЬКА ОБЛАСТЬ, УЖГОРОД, МІСТО УЖГОРОД, Фединця, буд. 47 ; 0312 ; 63-01-25 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Селменська Ганна Миколаївна ; Включена до реєстру ; Детально 
2467;419; ВП № 377 ; 02307205 ; 88000 ЗАКАРПАТСЬКА ОБЛАСТЬ, УЖГОРОД, МІСТО УЖГОРОД, Корзо, буд.6/2 ; 031-22 ; 3-53-93 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Сельменська Ганна Миколаївна, ; Виключена з реєстру ; Детально 
2468;419;" Закарпатська обласна дирекція НАСК ""ОРАНТА"" "; 40813182 ; 88000 ЗАКАРПАТСЬКА ОБЛАСТЬ, УЖГОРОД, МІСТО УЖГОРОД, Підгірна, буд.18/3 ; 031-2 ; 61-63-88 ; ЗАКАРПАТСЬКА ОБЛАСТЬ ; Турицька  Світлана  Федорівна ; Включена до реєстру ; Детально 
2469;419;" Маріупольська дирекція Відкритого акціонерного товариства Національної акціонерної страхової компанії ""Оранта"" "; 24646497 ; 87549 ДОНЕЦЬКА ОБЛАСТЬ, МАРІУПОЛЬ, МІСТО МАРІУПОЛЬ, пр. Металургів, буд.99 ; 062-9 ; 33-34-81 ; ДОНЕЦЬКА ОБЛАСТЬ ; Перегуда Олександр Леонтійович, ; Виключена з реєстру ; Детально 
